player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
84625de0-0f2b-4911-b746-8b2b5a171acf,Nigel Ah Wong,14,Moana Pasifika,2024,93,237,118,117,3,0,0,548,1,4,1,7,1,1,26,19,7,37,181,10,11,1,23,0
48ed40ca-910b-4343-bc73-023aaeda8c66,Niko Jones,7,Moana Pasifika,2024,2,32,14,18,0,0,0,80,0,0,0,0,1,0,15,2,1,4,1,0,0,0,2,0
aa9448fd-53a4-438d-afee-0637f13e136b,Nikora Broughton,7,Highlanders,2024,25,37,16,20,0,0,0,100,0,0,0,1,0,0,15,2,0,11,41,5,1,0,8,0
aa9448fd-53a4-438d-afee-0637f13e136b,Nikora Broughton,8,Highlanders,2024,190,207,100,106,0,11,3,452,3,3,0,10,0,1,89,9,3,75,268,21,2,4,64,1
8deb8f48-3715-46db-85ab-e0ac269bda67,Noah Hotham,9,Crusaders,2024,206,260,135,125,4,3,1,584,3,5,4,24,0,0,74,8,15,57,363,12,10,3,23,0
c4ed9a23-8678-4250-ad57-67379e9ef504,Noah Lolesio,10,ACT Brumbies,2024,135,427,208,220,4,5,1,996,1,4,3,21,0,1,90,20,10,76,454,19,12,8,38,2
58c798aa-84e9-48e2-b2ba-a019d6a2eb1a,Ofa Tu'ungafasi,1,Blues,2024,92,295,159,131,0,8,0,653,6,0,0,3,1,0,93,14,3,77,82,19,5,9,65,0
9ab08495-0435-4e32-b5d7-04f8d35c1d3e,Ola Tauelangi,4,Moana Pasifika,2024,37,79,39,37,0,11,4,189,0,0,0,0,0,0,23,0,0,18,31,7,0,2,19,0
9ab08495-0435-4e32-b5d7-04f8d35c1d3e,Ola Tauelangi,5,Moana Pasifika,2024,16,57,24,33,0,0,0,137,0,0,0,1,2,0,21,2,0,11,19,3,1,1,9,1
c52937ae-a985-435e-9fe7-b1a954c65340,Oliver Haig,4,Highlanders,2024,27,56,30,26,0,0,0,129,0,0,0,1,0,0,16,0,0,11,17,5,1,2,10,1
c52937ae-a985-435e-9fe7-b1a954c65340,Oliver Haig,5,Highlanders,2024,11,41,23,17,0,0,0,85,0,1,0,0,0,0,15,3,1,6,26,0,0,0,6,0
c52937ae-a985-435e-9fe7-b1a954c65340,Oliver Haig,6,Highlanders,2024,56,194,97,97,0,0,0,442,0,1,0,3,0,0,59,10,3,26,71,8,2,1,20,1
214805ea-e493-4c17-8d50-6924d18c7cb9,Ollie Callan,5,Western Force,2024,0,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214805ea-e493-4c17-8d50-6924d18c7cb9,Ollie Callan,6,Western Force,2024,2,10,5,5,0,0,0,26,0,0,0,0,1,0,5,0,0,2,1,2,1,0,2,0
214805ea-e493-4c17-8d50-6924d18c7cb9,Ollie Callan,7,Western Force,2024,0,11,6,5,0,0,0,30,0,0,0,0,0,0,7,1,0,1,3,0,1,0,1,0
a2c2f3a5-8504-4e9b-8425-a5000a7c21bd,Ollie Norris,1,Chiefs,2024,35,153,81,72,0,9,2,340,0,0,0,2,1,0,62,3,5,24,42,10,1,7,15,2
39f6ffe5-8df0-4c79-98c3-dbb92095b37c,Ollie Sapsford,12,ACT Brumbies,2024,15,84,36,48,0,1,6,188,0,0,0,0,0,0,22,12,0,15,31,2,2,1,10,0
39f6ffe5-8df0-4c79-98c3-dbb92095b37c,Ollie Sapsford,13,ACT Brumbies,2024,3,21,11,10,0,0,0,46,0,0,0,0,0,0,2,1,0,2,4,1,0,0,2,0
39f6ffe5-8df0-4c79-98c3-dbb92095b37c,Ollie Sapsford,11,ACT Brumbies,2024,45,97,46,52,0,0,0,234,0,2,1,1,0,0,15,6,0,14,122,11,2,1,11,0
39f6ffe5-8df0-4c79-98c3-dbb92095b37c,Ollie Sapsford,14,ACT Brumbies,2024,67,164,80,83,0,0,0,389,1,4,1,3,1,0,26,8,3,22,187,4,4,2,14,0
5ccddf3d-3ed3-49ae-b368-76e3c72f1887,Otumaka Mausia,13,Moana Pasifika,2024,8,7,4,4,0,0,0,18,0,0,0,1,0,0,3,0,1,1,1,1,1,0,0,0
5ccddf3d-3ed3-49ae-b368-76e3c72f1887,Otumaka Mausia,15,Moana Pasifika,2024,5,10,4,6,0,0,0,25,0,0,0,1,0,0,3,1,0,4,21,0,1,0,4,0
dbccde07-b638-4e57-869d-994db060cdb7,Owen Franks,3,Crusaders,2024,14,121,61,62,0,0,5,268,1,0,0,0,0,0,57,7,1,18,1,0,0,7,14,1
86491d02-f29c-4488-aae4-771ef6ec7961,PJ Sheck,3,Blues,2024,14,35,17,19,0,0,0,74,1,0,0,1,0,0,22,2,0,9,18,3,0,1,8,0
c63caa6e-4ae3-432e-956e-ded2f26bf85d,Paddy Ryan,1,NSW Waratahs,2024,12,25,15,10,0,15,2,59,0,0,0,0,0,0,6,1,0,6,11,3,1,0,5,1
7be5b73c-f0ad-4804-a0d3-be291d238a69,Pari Pari Parkinson,5,Highlanders,2024,28,96,45,47,0,0,0,217,0,0,0,2,0,0,31,0,4,21,35,6,0,3,17,0
7be5b73c-f0ad-4804-a0d3-be291d238a69,Pari Pari Parkinson,4,Highlanders,2024,1,16,6,10,0,0,0,34,0,0,0,0,0,0,9,0,0,1,1,0,0,1,1,0
1deb0a83-97ec-46f8-a4aa-39f17ea4f42c,Pasilio Tosi,3,Hurricanes,2024,60,234,117,116,0,9,3,509,1,1,0,1,1,0,90,2,1,34,73,15,1,8,31,0
5f27566d-6294-4dc7-b447-ca8a5838c7ee,Patrick Tuipulotu,4,Blues,2024,183,280,152,126,0,14,5,618,2,2,0,7,2,0,82,8,4,92,228,33,3,2,80,1
c91ca0a0-8939-49c4-901e-2c81c7225231,Peni Matawalu,9,Fijian Drua,2024,17,135,79,56,2,0,0,305,0,1,1,9,2,0,32,4,5,26,63,6,3,2,12,0
c91ca0a0-8939-49c4-901e-2c81c7225231,Peni Matawalu,14,Fijian Drua,2024,0,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d3fc43c-cbaa-46f1-8a42-98a06a30e3c1,Peni Ravai,1,Reds,2024,87,237,110,126,0,7,2,539,2,0,0,9,0,0,82,12,5,55,82,19,7,12,39,1
d7c6ef72-533e-4199-a9d2-40ab2c71dfe8,Peniasi Malimali,11,Chiefs,2024,27,54,28,26,0,8,2,138,1,1,0,2,1,0,9,5,0,11,47,2,4,0,3,2
e62f9acb-fde8-4a6d-a36a-3b8aa59f77bf,Pepesana Patafilo,11,Moana Pasifika,2024,28,29,12,16,0,6,1,65,0,0,0,5,0,1,5,1,1,10,14,4,0,0,9,0
e62f9acb-fde8-4a6d-a36a-3b8aa59f77bf,Pepesana Patafilo,13,Moana Pasifika,2024,90,221,106,113,0,0,0,498,1,2,3,13,0,0,48,11,6,41,176,15,5,3,29,2
e62f9acb-fde8-4a6d-a36a-3b8aa59f77bf,Pepesana Patafilo,14,Moana Pasifika,2024,4,33,17,17,0,0,0,79,0,0,0,0,1,0,3,2,1,8,15,0,0,1,4,1
43fd0983-a295-4e56-9fd2-16f39e8c3b39,Peter Lakai,7,Hurricanes,2024,313,325,168,159,0,4,0,702,3,6,3,15,4,0,140,9,10,119,383,46,8,7,91,2
43fd0983-a295-4e56-9fd2-16f39e8c3b39,Peter Lakai,8,Hurricanes,2024,28,58,26,32,0,0,0,127,1,0,0,2,0,0,26,5,2,16,55,11,2,1,9,2
9139a07f-a655-4537-86bb-02f32caf041c,Peter Umaga-Jensen,11,Hurricanes,2024,2,8,3,5,0,0,0,10,0,0,0,0,0,0,2,1,0,2,2,1,0,0,2,0
9139a07f-a655-4537-86bb-02f32caf041c,Peter Umaga-Jensen,12,Hurricanes,2024,38,44,23,20,0,0,0,91,0,0,1,2,0,0,5,0,2,19,54,7,2,0,13,1
9139a07f-a655-4537-86bb-02f32caf041c,Peter Umaga-Jensen,13,Hurricanes,2024,8,34,14,21,0,0,0,77,0,0,1,2,0,0,13,5,0,5,27,2,0,0,5,0
3f8804d4-fb8a-4b7d-82ef-7888dbaf09d2,Pone Fa'amausili,3,Melbourne Rebels,2024,6,7,4,3,0,0,0,22,0,0,0,0,0,0,4,1,0,2,1,0,0,0,2,0
3f8804d4-fb8a-4b7d-82ef-7888dbaf09d2,Pone Fa'amausili,3,NSW Waratahs,2024,7,18,9,9,0,0,0,44,0,0,0,0,0,0,8,0,0,4,5,4,0,1,4,0
d58aa498-bc03-4f8a-b0de-2daa4ad06b9e,Pouri Rakete-Stones,1,Hurricanes,2024,90,154,84,69,0,7,2,330,0,0,1,3,1,0,43,7,2,29,67,11,2,4,23,1
48a224af-91de-444a-bb8c-558bb685bb83,Quentin MacDonald,16,Crusaders,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
48a224af-91de-444a-bb8c-558bb685bb83,Quentin MacDonald,2,Crusaders,2024,1,6,5,1,0,0,0,11,0,0,0,0,0,0,0,0,1,2,8,0,1,0,1,0
6e76937c-6c07-4f1f-a899-8973cf214557,Quinn Tupaea,12,Chiefs,2024,301,243,129,112,0,0,0,553,1,5,2,17,6,0,65,11,5,85,429,51,6,6,67,1
6e76937c-6c07-4f1f-a899-8973cf214557,Quinn Tupaea,13,Chiefs,2024,31,23,10,13,0,1,1,47,1,1,0,5,0,0,5,1,0,12,36,6,0,0,10,0
5b8c7548-faac-493f-a01a-814b92f793d3,Quinten Strange,5,Crusaders,2024,93,272,144,129,0,15,3,625,1,1,0,5,2,1,87,16,1,62,91,11,6,7,57,2
5b8c7548-faac-493f-a01a-814b92f793d3,Quinten Strange,4,Crusaders,2024,26,132,69,65,0,0,0,283,0,0,0,1,0,0,30,9,1,22,42,7,3,1,19,0
660a8df7-4542-4116-9eb6-16dd8002e5a4,Rameka Poihipi,12,Chiefs,2024,139,238,119,119,0,8,1,554,0,4,0,13,2,1,56,15,5,52,160,19,2,1,39,0
660a8df7-4542-4116-9eb6-16dd8002e5a4,Rameka Poihipi,13,Chiefs,2024,29,42,15,27,0,0,0,91,1,1,0,4,0,0,13,0,0,7,35,3,1,1,4,0
e594ffac-a6ff-42cc-a112-c8507d882c81,Ratu Rotuisolia,5,Fijian Drua,2024,110,242,133,109,0,13,2,595,2,0,0,4,0,0,77,8,0,79,101,23,3,4,72,0
e594ffac-a6ff-42cc-a112-c8507d882c81,Ratu Rotuisolia,4,Fijian Drua,2024,14,29,19,12,0,0,0,57,0,0,0,0,0,0,7,1,0,13,6,3,2,0,10,1
65cf7963-9cea-4bc8-9a09-d85e36992a31,Raymond Tuputupu,2,Hurricanes,2024,22,79,34,44,0,0,0,163,1,1,0,0,1,0,45,4,1,13,16,4,2,3,9,0
c5cfab83-2380-4efb-83e2-cb505fef7e9b,Reed Prinsep,8,Western Force,2024,183,336,154,179,0,21,4,781,1,4,2,12,0,0,172,15,1,82,223,16,7,5,71,5
c69f04c8-f80e-4c01-809d-0c6a8da51806,Reuben O'Neill,3,Chiefs,2024,95,187,96,90,0,0,0,438,0,2,0,6,0,0,65,2,0,18,62,5,1,9,16,1
3bf8e3ed-cc10-4a48-8337-09abfb2ab1ce,Rhys Patchell,10,Highlanders,2024,44,159,73,84,1,0,0,365,2,0,1,3,0,0,28,4,7,24,127,7,11,1,8,1
c615f7a0-cf8d-490b-9356-10be83201032,Rhys Van Nek,3,ACT Brumbies,2024,26,97,43,54,0,0,0,247,0,0,0,1,0,0,51,4,0,15,24,2,1,9,15,0
c615f7a0-cf8d-490b-9356-10be83201032,Rhys Van Nek,1,ACT Brumbies,2024,6,41,19,23,0,5,4,98,1,0,0,0,0,0,11,2,0,8,6,3,0,2,7,0
5e5057cf-8e2e-4f2e-8edb-70ef2793fe25,Richard Judd,16,Hurricanes,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
5e5057cf-8e2e-4f2e-8edb-70ef2793fe25,Richard Judd,9,Hurricanes,2024,27,96,47,49,0,0,0,203,1,1,2,2,1,0,29,5,2,18,61,3,5,4,6,0
d01e2a6d-2465-44ad-b4d3-95373317d0e5,Ricky Jackson,2,Highlanders,2024,20,58,26,28,0,0,0,123,1,0,0,1,0,0,26,4,1,12,23,2,1,1,10,0
47543c89-a604-4ca1-ba0a-e48d169a303b,Ricky Riccitelli,2,Blues,2024,167,251,145,105,0,17,3,570,4,0,0,10,1,0,95,13,2,102,184,36,5,3,83,3
7765e8a1-a7de-4634-a0fc-f47195f00e70,Rieko Ioane,13,Blues,2024,132,269,139,128,0,0,0,591,0,0,2,7,1,0,57,11,8,64,255,29,10,3,44,4
4f32c279-a3ed-4c4b-8f57-ee0eff24b8df,Riley Higgins,12,Hurricanes,2024,103,135,67,66,0,6,0,285,1,1,3,4,1,0,33,3,9,37,204,11,6,0,23,0
4f32c279-a3ed-4c4b-8f57-ee0eff24b8df,Riley Higgins,13,Hurricanes,2024,0,17,8,9,0,0,0,33,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0
3258f470-bac7-4fe5-b365-851771ade3c0,Riley Hohepa,10,Crusaders,2024,42,174,81,93,2,0,0,373,0,0,0,4,0,0,33,7,1,28,115,7,8,1,13,1
9653a9d6-e52d-472d-86c5-5402edff9716,Rivez Reihana,10,Crusaders,2024,53,107,56,51,0,0,0,236,0,1,0,5,0,0,22,4,3,22,78,2,4,0,10,0
9653a9d6-e52d-472d-86c5-5402edff9716,Rivez Reihana,13,Crusaders,2024,2,9,6,3,0,0,0,18,0,0,0,2,0,0,2,0,1,3,23,1,0,0,1,0
450aa81c-2974-48bd-940f-c3d91085dcf3,Rob Leota,7,Melbourne Rebels,2024,9,14,6,8,0,0,0,35,0,0,0,2,0,0,4,0,0,2,8,1,0,0,2,0
450aa81c-2974-48bd-940f-c3d91085dcf3,Rob Leota,6,Melbourne Rebels,2024,4,34,18,17,0,5,0,80,0,0,0,0,0,0,8,0,0,4,3,2,0,1,4,0
450aa81c-2974-48bd-940f-c3d91085dcf3,Rob Leota,8,Melbourne Rebels,2024,149,220,107,114,0,1,0,492,0,3,0,8,1,0,91,7,3,59,207,22,7,6,48,1
573a2f5d-adb6-4c62-b8fb-6a00df434083,Rob Valetini,8,ACT Brumbies,2024,156,186,91,97,0,15,8,436,2,1,0,10,1,0,44,9,1,57,214,24,1,0,50,0
573a2f5d-adb6-4c62-b8fb-6a00df434083,Rob Valetini,6,ACT Brumbies,2024,183,256,125,131,0,0,0,593,3,2,1,12,1,1,79,11,3,83,183,39,4,1,70,0
eff58424-c9ae-41ce-9ae1-ba3a55263543,Rohan Wingham,3,Highlanders,2024,6,17,10,7,0,0,0,43,0,0,1,0,1,0,1,1,0,3,1,1,0,3,3,0
5584fed1-09bd-40fa-a553-f79b03a07433,Ronan Leahy,11,Western Force,2024,35,57,30,27,0,9,1,125,0,3,0,4,0,0,13,3,0,10,119,3,2,1,9,0
b9bd1921-9c30-4d05-878b-323ff205b7af,Rory Scott,7,ACT Brumbies,2024,32,126,63,61,0,21,12,293,0,0,1,2,0,0,58,9,0,26,75,11,3,5,23,1
a88e066b-02a3-4b0c-86fc-c0827ef17d37,Ruben Love,15,Hurricanes,2024,268,383,189,192,7,10,1,826,2,11,2,28,0,3,34,12,12,95,795,12,17,0,44,1
a88e066b-02a3-4b0c-86fc-c0827ef17d37,Ruben Love,10,Hurricanes,2024,0,9,3,6,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
f690f421-d5a4-4c10-8a1d-645634bedd74,Ryan Coxon,1,Western Force,2024,66,189,90,98,0,12,1,455,0,0,0,2,1,0,82,15,3,46,75,10,6,7,34,2
6c0fb76c-b52d-4dda-b7af-a00703e22f3a,Ryan Crotty,10,Crusaders,2024,20,9,8,1,0,0,0,21,0,0,0,1,0,0,0,0,0,5,27,2,0,0,5,0
6c0fb76c-b52d-4dda-b7af-a00703e22f3a,Ryan Crotty,12,Crusaders,2024,25,44,28,17,0,5,2,103,1,0,0,2,0,0,8,4,1,14,33,11,0,1,11,0
6c0fb76c-b52d-4dda-b7af-a00703e22f3a,Ryan Crotty,13,Crusaders,2024,5,26,12,15,0,0,0,50,0,0,0,0,0,0,14,0,0,3,8,1,0,0,3,0
ea1fc6b9-2beb-416e-905a-5ee17042a6ec,Ryan Lonergan,9,ACT Brumbies,2024,63,329,158,169,3,2,2,752,1,2,1,2,0,0,81,22,3,25,117,7,17,3,14,1
30da2470-1937-4d3d-8f70-7cf1529360ab,Ryan Louwrens,9,Melbourne Rebels,2024,67,360,172,187,2,1,1,860,3,5,2,7,1,1,90,14,15,47,196,9,9,3,12,0
30da2470-1937-4d3d-8f70-7cf1529360ab,Ryan Louwrens,5,Melbourne Rebels,2024,2,12,9,3,0,0,0,30,0,0,0,1,0,0,1,0,0,3,4,0,1,0,2,0
13597964-e982-4332-bd29-df1b9f879a63,Ryan Smith,4,Reds,2024,59,204,96,106,0,3,5,478,0,0,0,3,0,0,103,6,1,37,45,8,3,5,32,1
13597964-e982-4332-bd29-df1b9f879a63,Ryan Smith,5,Reds,2024,87,235,126,111,0,0,0,511,1,2,0,3,0,0,102,4,3,59,86,8,7,7,52,0
3f4ec460-2905-4fec-b3b9-1c0c3305d1d3,Salesi Rayasi,15,Hurricanes,2024,36,7,5,2,0,0,0,17,1,2,0,2,0,0,0,0,2,6,44,3,1,0,1,1
3f4ec460-2905-4fec-b3b9-1c0c3305d1d3,Salesi Rayasi,12,Hurricanes,2024,1,8,3,5,0,0,0,10,0,0,0,0,0,0,2,0,1,2,1,1,0,0,1,0
3f4ec460-2905-4fec-b3b9-1c0c3305d1d3,Salesi Rayasi,11,Hurricanes,2024,183,163,72,91,0,6,1,363,7,11,4,26,0,0,24,8,11,42,405,20,6,1,17,0
3f4ec460-2905-4fec-b3b9-1c0c3305d1d3,Salesi Rayasi,14,Hurricanes,2024,2,10,6,3,0,0,0,20,0,0,0,0,0,0,0,0,1,4,4,2,1,0,2,1
4d083586-717c-4956-8f62-f6d994b52086,Sam Carter,5,Western Force,2024,6,12,6,6,0,0,0,31,0,0,0,0,0,0,2,0,0,3,3,1,2,1,3,0
4d083586-717c-4956-8f62-f6d994b52086,Sam Carter,4,Western Force,2024,18,103,47,55,0,14,1,237,1,0,0,1,0,0,37,3,3,23,32,2,3,3,16,0
ba411795-7ec3-4baa-9104-8d1672c3cd86,Sam Darry,5,Blues,2024,101,218,121,98,0,12,1,502,2,0,0,5,0,0,82,5,3,58,88,15,3,7,48,2
a25cf2a6-8e33-4403-a95a-c0576c80e13f,Sam Gilbert,12,Highlanders,2024,251,366,178,189,0,11,2,800,1,1,4,21,1,0,125,24,2,86,297,40,12,2,70,2
a25cf2a6-8e33-4403-a95a-c0576c80e13f,Sam Gilbert,10,Highlanders,2024,4,15,7,11,0,0,0,40,0,0,0,1,0,0,2,0,0,2,0,1,1,0,1,0
a25cf2a6-8e33-4403-a95a-c0576c80e13f,Sam Gilbert,13,Highlanders,2024,3,24,9,15,0,0,0,40,0,0,0,1,0,0,17,1,0,2,0,0,0,0,2,0
6df51c0e-7b38-4f5c-b787-6196f4c458bd,Sam Nock,9,Blues,2024,8,109,58,51,2,0,1,243,1,2,3,1,1,0,26,5,2,16,110,2,4,3,6,1
6df51c0e-7b38-4f5c-b787-6196f4c458bd,Sam Nock,16,Blues,2024,,0,0,0,,,,0,,,,,,,,,,,,,,,,
9987920f-3d7a-4825-a066-9690a686ee50,Sam Spink,11,Western Force,2024,4,9,4,5,0,0,0,19,0,0,1,0,0,0,3,0,0,3,17,3,0,0,3,0
9987920f-3d7a-4825-a066-9690a686ee50,Sam Spink,13,Western Force,2024,127,284,131,151,1,2,0,660,0,2,1,7,0,0,84,24,3,51,203,25,8,1,40,1
9987920f-3d7a-4825-a066-9690a686ee50,Sam Spink,15,Western Force,2024,3,3,2,1,0,0,0,8,0,0,0,0,0,0,1,0,0,2,13,1,0,0,2,0
7f869551-b001-45fb-b99a-84fd01ae63d4,Sam Talakai,3,Melbourne Rebels,2024,79,258,133,123,0,9,4,600,1,0,0,5,0,1,88,12,3,35,50,14,1,4,28,0
544faf8a-51a7-4484-a34d-45e746945802,Sam Thomson,6,NSW Waratahs,2024,0,6,3,3,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
c6f79719-414f-4e12-bad4-b950783de3dd,Sama Malolo,2,Moana Pasifika,2024,86,167,84,86,0,0,0,396,2,0,0,9,5,0,72,13,5,58,82,15,6,5,44,2
71bd6980-a449-4b89-a4bf-5f4057d14136,Samipeni Finau,6,Chiefs,2024,150,311,153,158,0,8,0,711,0,4,0,8,2,0,108,14,7,68,286,27,9,4,56,2
2fcb6528-521f-4b9a-86f1-942c29bfbf00,Samisoni Taukei'aho,2,Chiefs,2024,225,268,137,133,0,4,3,615,1,1,0,17,5,0,112,6,4,100,197,41,5,6,95,0
e1a98757-42c1-469c-b21d-b0f34ee5d255,Samiuela Moli,2,Moana Pasifika,2024,125,264,126,136,0,5,2,622,1,0,0,7,1,0,90,18,4,69,141,24,8,4,57,2
4ccf72b4-bc8f-4b40-9601-c8ddb7fc7b4a,Samuel Slade,5,Moana Pasifika,2024,4,33,18,15,0,0,0,80,0,0,0,0,1,0,10,1,0,8,19,6,2,0,6,0
4cff0c42-3dbc-41a4-b721-f33397272323,Samuela Tawake,3,Fijian Drua,2024,44,106,60,48,0,0,0,236,0,0,0,0,0,0,32,2,0,25,11,12,1,6,25,0
c3663ef8-3509-446d-8a43-6b5a46692164,Santiago Medrano,3,Western Force,2024,83,320,144,177,0,16,2,762,0,0,0,4,1,1,124,19,2,58,41,10,3,21,52,1
463cc6cb-eec9-4cf2-933c-edcd0efaaa8d,Sateki Latu,1,Moana Pasifika,2024,8,64,28,36,0,0,0,160,0,0,0,0,0,0,29,1,0,5,6,1,2,4,4,1
ae711b97-d71a-4bd0-b290-04c643b8ede8,Saula Ma'u,3,Highlanders,2024,94,275,130,142,0,7,1,614,1,0,0,0,0,0,96,13,2,51,50,16,2,12,48,1
97b43d71-b953-43e8-a46e-e77038eebaf6,Scott Barrett,4,Crusaders,2024,35,129,67,63,0,0,0,318,1,1,0,0,1,0,43,3,1,21,34,7,2,3,20,1
000a895b-db4b-4840-b5d8-85e3aac9c506,Sean Withy,6,Highlanders,2024,110,186,94,92,0,0,0,418,2,2,1,4,0,0,59,12,5,41,163,10,1,5,32,1
000a895b-db4b-4840-b5d8-85e3aac9c506,Sean Withy,7,Highlanders,2024,113,209,104,106,0,0,0,484,0,0,1,6,1,0,112,7,4,51,114,26,6,5,47,2
4276919d-1135-445e-a9e2-4740a3c30d88,Seb Calder,3,Crusaders,2024,2,28,11,16,0,0,0,72,0,0,0,0,0,0,9,1,0,1,0,0,0,1,1,0
19910bf8-0f93-495b-99df-29d83a893540,Sef Fa'agase,1,Reds,2024,23,81,42,37,0,0,0,183,0,0,0,1,0,0,19,4,0,11,23,4,0,2,11,0
19910bf8-0f93-495b-99df-29d83a893540,Sef Fa'agase,3,Reds,2024,15,57,26,31,0,0,0,129,0,0,0,0,0,0,21,2,1,9,7,5,1,1,6,0
72697cb9-c8f1-4957-8706-646af6495510,Sefo Kautai,3,ACT Brumbies,2024,47,251,126,125,0,10,10,540,1,0,0,1,0,0,83,13,1,31,34,5,2,5,26,1
715a7bf0-bd12-432f-ac2f-8c9d3919006a,Sekope Kepu,3,Moana Pasifika,2024,50,142,61,78,0,4,0,348,2,0,0,3,0,0,58,4,2,24,25,12,2,5,19,0
08297c3c-e0f3-43a0-8aee-b4745787355f,Selestino Ravutaumada,11,Fijian Drua,2024,22,34,18,16,0,0,0,80,0,0,0,2,0,0,8,5,0,5,43,0,0,1,5,0
08297c3c-e0f3-43a0-8aee-b4745787355f,Selestino Ravutaumada,15,Fijian Drua,2024,19,33,18,15,0,0,0,80,0,1,1,5,0,0,3,1,0,9,42,3,1,1,5,1
08297c3c-e0f3-43a0-8aee-b4745787355f,Selestino Ravutaumada,14,Fijian Drua,2024,539,390,213,177,1,2,0,936,6,14,4,58,2,0,84,14,15,106,807,47,15,7,60,4
45e37037-7c3c-4841-8056-1edf073e6827,Semisi Paea,4,Moana Pasifika,2024,8,19,8,11,0,0,0,39,0,0,0,0,1,0,10,0,0,4,9,2,0,0,4,0
45e37037-7c3c-4841-8056-1edf073e6827,Semisi Paea,7,Moana Pasifika,2024,3,8,3,5,0,0,0,21,0,0,0,0,0,0,2,0,0,2,0,1,0,2,1,1
45e37037-7c3c-4841-8056-1edf073e6827,Semisi Paea,8,Moana Pasifika,2024,8,34,16,18,0,0,0,74,0,0,0,0,0,0,16,5,0,9,17,1,2,0,8,1
905385a8-2c1b-4d1e-ab23-144c3c639e80,Seru Uru,5,Reds,2024,52,123,61,62,0,10,5,286,1,0,0,2,2,0,44,2,3,39,57,4,5,5,32,1
905385a8-2c1b-4d1e-ab23-144c3c639e80,Seru Uru,4,Reds,2024,145,196,107,89,0,0,0,435,3,3,1,11,1,0,54,2,18,94,218,19,6,3,65,0
cf5e47d3-bcf6-4213-b18f-bb1dd429bd43,Sevu Reece,11,Crusaders,2024,86,149,82,66,0,0,0,320,4,4,4,14,0,0,15,6,11,42,206,4,0,2,14,0
cf5e47d3-bcf6-4213-b18f-bb1dd429bd43,Sevu Reece,14,Crusaders,2024,197,313,154,160,0,0,0,712,8,7,4,27,3,0,63,8,18,68,429,12,9,5,21,2
da887cf5-1793-4797-9723-86c3e53fa556,Shaun Stevenson,15,Chiefs,2024,237,247,119,129,1,0,0,561,2,4,3,17,2,1,26,5,13,73,579,20,4,4,40,2
da887cf5-1793-4797-9723-86c3e53fa556,Shaun Stevenson,14,Chiefs,2024,20,39,20,20,0,0,0,80,1,1,0,6,0,0,3,0,2,9,53,5,1,1,5,0
83eb4bb3-3b11-4bcb-8abf-462bf6168ff8,Siale Lauaki,3,Hurricanes,2024,13,46,18,28,0,0,0,96,1,0,1,2,0,0,27,4,0,4,23,1,0,4,3,0
12c6528f-a4f7-445c-804f-c5172a8df059,Siaosi Nginingini,9,Moana Pasifika,2024,12,22,8,13,0,0,0,43,0,0,0,2,0,0,9,0,0,3,10,3,3,1,2,1
d88b0b47-8def-4cf9-9c77-8be21dccceb9,Simione Kuruvoli,9,Fijian Drua,2024,89,146,75,70,1,0,0,348,1,1,2,10,1,0,47,13,8,29,121,5,9,4,6,2
cc5f9a04-ef4c-4a15-8733-ac994b828c2a,Simon Parker,6,Chiefs,2024,116,122,62,58,0,2,0,276,1,3,1,9,1,0,39,0,1,24,140,12,0,2,21,2
cc5f9a04-ef4c-4a15-8733-ac994b828c2a,Simon Parker,8,Chiefs,2024,10,6,3,3,0,0,0,14,0,0,0,0,0,0,3,0,0,3,3,3,0,0,2,0
cc5f9a04-ef4c-4a15-8733-ac994b828c2a,Simon Parker,7,Chiefs,2024,39,96,50,47,0,0,0,222,1,1,0,6,1,0,37,6,3,18,58,10,2,4,13,1
1c96b516-8230-45bc-b908-0da7bdfc6672,Sione Ahio,3,Chiefs,2024,13,41,23,20,0,6,1,93,1,0,2,0,1,0,12,0,0,9,41,4,1,1,6,2
4d4d2e2b-7c3f-4bd5-bbfd-4f7f5911c4f5,Sione Havili Talitui,7,Moana Pasifika,2024,105,289,144,147,0,15,5,685,1,0,1,7,4,0,149,18,1,49,110,17,6,9,42,2
