fixture_mid,fixture_teams,player_mid,player_name,position_id,team_name,fixture_year,total_carry_metres_post_contact,total_ballinplay_minutes,total_att_minutes,total_def_minutes,total_kick_errors,total_ruck_arrivals_attack_first2,total_ruck_arrivals_defence_first2,total_minutes_played,total_tries,total_linebreaks,total_supported_breaks,total_defenders_beaten,total_jackals_success,total_intercepts,total_tackles_made,total_tackles_missed,total_offloads,total_carries,total_carry_metres,total_carries_dominant,total_turnovers_conceded,total_penalties_conceded,total_rucks_won,total_rucks_lost
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,1f188c52-0d85-4c93-8abb-8fde5d214fd4,Levi Aumua,13,Crusaders,2024,6,16,7,9,0,0,0,39,0,0,0,0,0,0,3,1,1,2,8,2,0,0,1,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,f0fed44d-2721-418c-8c51-38117dd7285c,Jack Taylor,2,Highlanders,2024,2,11,4,7,0,0,0,15,0,0,0,0,0,0,13,0,0,2,0,0,0,0,2,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,a82aef23-9c3e-49a3-89d4-af4632de02ff,George Bower,1,Crusaders,2024,9,25,15,10,0,0,0,41,0,0,0,0,0,1,9,1,0,7,0,1,0,1,6,1
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,1a861e9a-bf81-4dbd-80f9-6cac488d0ce0,David Havili,10,Crusaders,2024,12,41,22,19,1,0,0,80,0,0,0,3,0,0,7,3,1,10,27,3,1,0,8,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,d24236ef-183c-48da-b78c-82dece515f59,Will Stodart,8,Highlanders,2024,11,13,5,9,0,0,0,20,0,0,0,1,0,0,4,0,0,4,16,1,0,0,4,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,dbccde07-b638-4e57-869d-994db060cdb7,Owen Franks,3,Crusaders,2024,0,9,5,3,0,0,0,11,0,0,0,0,0,0,4,1,0,1,0,0,0,1,1,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,18ddd4bb-707a-484b-b8c4-446ee6139a38,Henry Bell,2,Highlanders,2024,4,29,15,15,0,0,0,65,0,0,0,0,0,0,9,0,0,5,3,2,0,0,5,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,f351c186-25e9-4c31-afdf-a3ab6142a00a,Tom Christie,7,Crusaders,2024,5,13,9,5,0,0,0,20,0,0,0,0,0,0,5,0,0,4,4,1,0,0,4,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,f24ccdec-edf0-4af1-b673-769186efa04d,Martin Bogado,11,Highlanders,2024,12,33,15,18,0,0,0,70,0,1,0,2,0,0,7,3,1,5,21,1,1,0,3,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,8ca44400-95c8-4637-a6dc-65e18b570092,Ethan de Groot,1,Highlanders,2024,13,29,15,15,0,0,0,65,0,0,0,1,0,0,17,0,0,10,17,3,0,1,10,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,212ca011-9830-4272-9d07-a84f0778db0d,Chay Fihaki,14,Crusaders,2024,21,41,22,19,0,0,0,80,0,2,0,3,1,0,8,1,0,7,26,2,0,0,5,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,e783125b-aaab-474b-9e1f-62d3075225ba,Jacob Ratumaitavuki-Kneepkens,15,Highlanders,2024,22,41,19,22,1,0,0,80,0,0,0,1,0,0,4,0,0,9,51,5,2,0,7,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,502b646a-0207-4b2a-bbc8-7727f15c0817,Jamie Hannah,4,Crusaders,2024,3,24,11,12,0,0,0,50,0,0,0,0,0,0,11,3,1,8,0,2,3,2,7,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,0dd0b35a-eb29-4673-b6b0-02f4cb7092c8,Dallas McLeod,12,Crusaders,2024,5,22,11,11,0,0,0,53,1,0,1,0,0,0,7,1,0,4,10,2,1,0,2,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,5f2e6405-1b37-4f57-8759-b97df63ee291,Mitchell Drummond,9,Crusaders,2024,0,8,4,3,0,0,0,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,37ab7be1-11f7-499e-af94-8429af3348f7,Fletcher Newell,3,Crusaders,2024,7,32,17,15,0,0,0,69,0,0,0,0,0,0,10,2,0,5,1,2,0,1,5,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,832ba464-b928-4768-aae6-ec30614c1097,Antonio Shalfoon,4,Crusaders,2024,16,13,9,5,0,0,0,20,0,0,0,1,0,0,4,0,0,8,9,2,0,1,7,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,3bc0fc43-6c24-4262-ab76-f361bdd59bea,George Bell,2,Crusaders,2024,14,11,7,4,0,0,0,15,0,0,0,0,0,0,5,0,0,9,8,2,0,1,8,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,d4e4fc79-b24e-498c-ade0-ae49ea64b0fa,Ayden Johnstone,1,Highlanders,2024,4,11,4,7,0,0,0,15,0,0,0,0,0,0,11,4,0,3,1,0,0,0,3,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,9653a9d6-e52d-472d-86c5-5402edff9716,Rivez Reihana,10,Crusaders,2024,4,25,15,10,0,0,0,41,0,0,0,1,0,0,2,0,2,4,7,1,0,0,2,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,f208d262-42f1-496c-a079-15be16ed6b21,Finn Hurley,11,Highlanders,2024,0,8,3,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,d7f4a78b-800b-4c32-a193-67bf628aca25,Fabian Holland,5,Highlanders,2024,6,28,14,14,0,0,0,62,0,0,0,0,1,0,18,2,0,6,7,3,1,0,4,1
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,cbbc50fe-91c8-4301-9bbc-4b2bce8bd377,Macca Springer,11,Crusaders,2024,35,18,11,7,0,0,0,27,1,0,1,3,0,0,2,0,1,10,74,3,0,0,7,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,11f7c58d-f7a1-48ef-bed7-e97e7b325a82,Timoci Tavatavanawai,14,Highlanders,2024,26,41,19,22,0,0,0,80,0,1,0,6,2,0,9,2,0,10,51,3,3,0,7,1
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,d928aa9d-3cb3-4760-a513-2b4107119aaa,Cullen Grace,6,Crusaders,2024,4,41,22,19,0,0,0,80,0,0,0,0,0,0,16,0,0,6,1,1,1,0,4,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,b4a9491b-21dd-4b78-897f-fb11faa6d078,Cameron Millar,10,Highlanders,2024,10,40,19,21,1,0,0,80,1,0,1,1,0,0,6,1,1,5,13,1,3,1,2,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,e6389483-a5b8-4b62-9cdd-1539f46ea905,Tamaiti Williams,1,Crusaders,2024,0,16,7,9,0,0,0,39,0,0,0,0,1,0,7,1,0,0,0,0,0,1,1,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,f7ffe8dd-1688-4307-b039-df8e7c5cf7c5,Jermaine Ainsley,3,Highlanders,2024,11,27,14,13,0,0,0,60,0,0,1,1,0,0,10,2,0,6,10,4,0,0,6,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,508c4538-4c8e-4e02-b255-ef3238f03698,Tanielu Tele'a,13,Highlanders,2024,17,17,9,7,0,0,0,40,1,1,0,1,0,0,5,1,1,5,50,2,0,0,3,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,8deb8f48-3715-46db-85ab-e0ac269bda67,Noah Hotham,9,Crusaders,2024,73,33,18,15,0,0,0,70,0,1,1,8,0,0,5,2,2,10,91,5,3,0,7,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,aa9448fd-53a4-438d-afee-0637f13e136b,Nikora Broughton,8,Highlanders,2024,56,27,14,13,0,0,0,60,0,1,0,3,0,0,7,2,0,10,62,6,0,0,10,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,4fe96558-05ea-476d-98d4-c1d971bcab60,Jake Te Hiwi,12,Highlanders,2024,26,41,19,22,0,0,0,80,0,0,1,4,0,0,15,2,1,9,25,4,2,0,7,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,c34c30d3-60e1-42e1-9de4-c7e907427cdc,Mitchell Dunshea,4,Highlanders,2024,7,41,19,22,0,0,0,80,0,0,0,0,0,0,16,1,0,10,4,3,0,0,11,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,a3832af5-24c7-4673-9210-2160f6b528bf,Corey Kellow,7,Crusaders,2024,8,27,13,14,0,0,0,60,0,0,0,0,0,0,14,0,0,5,9,1,0,1,5,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,1abce570-a19e-415b-a49c-19811fe97db9,Codie Taylor,2,Crusaders,2024,20,29,15,15,0,0,0,65,0,0,0,2,0,0,12,0,1,10,28,6,2,0,7,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,000a895b-db4b-4840-b5d8-85e3aac9c506,Sean Withy,7,Highlanders,2024,9,41,19,22,0,0,0,80,0,0,0,0,0,0,28,1,0,7,10,5,2,0,8,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,fa86a88c-b0d1-445a-b75a-2c28eab4bba9,Folau Fakatava,9,Highlanders,2024,13,26,13,13,1,0,0,53,0,1,0,1,0,0,8,1,1,5,22,2,2,2,1,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,c52937ae-a985-435e-9fe7-b1a954c65340,Oliver Haig,6,Highlanders,2024,3,41,19,22,0,0,0,80,0,0,0,0,0,0,17,5,0,4,3,0,0,1,4,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,5b8c7548-faac-493f-a01a-814b92f793d3,Quinten Strange,5,Crusaders,2024,12,41,22,19,0,0,0,80,0,0,0,1,0,0,13,1,0,7,6,1,1,1,6,1
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,aa3c2e3f-4eae-4ee7-b7cf-414427b58010,Johnny McNicholl,15,Crusaders,2024,22,41,22,19,0,0,0,80,0,1,0,3,0,0,1,3,2,13,71,4,1,0,6,0
5edb3869-d8f7-4a8d-968e-9af798ea912e,2024-05-11 Highlanders v Crusaders,cf5e47d3-bcf6-4213-b18f-bb1dd429bd43,Sevu Reece,11,Crusaders,2024,12,41,22,19,0,0,0,80,2,2,0,4,0,0,5,1,1,8,29,1,0,0,4,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,c52937ae-a985-435e-9fe7-b1a954c65340,Oliver Haig,6,Highlanders,2024,6,22,13,9,0,0,0,63,0,0,0,0,0,0,2,0,0,4,11,3,1,0,4,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,ae711b97-d71a-4bd0-b290-04c643b8ede8,Saula Ma'u,3,Highlanders,2024,5,15,7,7,0,0,0,46,0,0,0,0,0,0,7,2,0,6,3,1,0,2,6,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,d4e4fc79-b24e-498c-ade0-ae49ea64b0fa,Ayden Johnstone,1,Highlanders,2024,2,8,5,2,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,715a7bf0-bd12-432f-ac2f-8c9d3919006a,Sekope Kepu,3,Moana Pasifika,2024,2,8,2,5,0,0,0,24,0,0,0,0,0,0,5,0,1,1,2,1,1,0,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,d7f4a78b-800b-4c32-a193-67bf628aca25,Fabian Holland,5,Highlanders,2024,5,20,12,9,0,0,0,58,0,0,0,0,0,0,7,1,0,5,3,1,0,1,5,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,508c4538-4c8e-4e02-b255-ef3238f03698,Tanielu Tele'a,13,Highlanders,2024,2,27,16,11,0,0,0,80,0,0,0,0,0,0,5,0,0,4,10,1,1,0,2,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,b0497b9c-ddd9-4008-af8f-b68246e5bc7d,Fine Inisi,11,Moana Pasifika,2024,5,27,11,16,0,0,0,80,0,0,1,0,0,0,4,0,2,5,23,2,2,2,3,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,aa9448fd-53a4-438d-afee-0637f13e136b,Nikora Broughton,7,Highlanders,2024,9,10,5,5,0,0,0,30,0,0,0,1,0,0,5,1,0,3,15,1,0,0,3,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,e1a98757-42c1-469c-b21d-b0f34ee5d255,Samiuela Moli,2,Moana Pasifika,2024,6,17,8,9,0,0,0,52,0,0,0,1,1,0,10,2,1,5,4,0,1,1,3,1
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,c34c30d3-60e1-42e1-9de4-c7e907427cdc,Mitchell Dunshea,4,Highlanders,2024,4,27,16,11,0,0,0,80,0,0,0,0,0,0,8,0,0,4,3,1,2,0,6,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,e8e31e37-f720-4eb8-a278-b134ac9bb7b5,Christian Leali'ifano,10,Moana Pasifika,2024,4,27,11,16,0,0,0,80,0,0,0,0,0,0,3,1,1,3,28,1,2,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,0589b876-a04f-4ed8-93f1-51e509f93985,Dan Lienert-Brown,1,Highlanders,2024,6,19,11,8,0,0,0,56,0,0,0,0,0,0,4,0,0,6,4,0,1,2,6,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,3ad566ad-eeef-4ba1-a7d5-572184082c6f,Sione Mafileo,3,Moana Pasifika,2024,1,19,8,11,0,0,0,56,0,0,0,0,0,0,8,0,0,1,1,0,0,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,f24ccdec-edf0-4af1-b673-769186efa04d,Martin Bogado,11,Highlanders,2024,14,9,7,3,0,0,0,28,0,0,0,2,0,0,0,0,0,1,14,0,0,0,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,4bc7ea79-a337-4676-b2c5-efdbbe55522c,Viliami Fine,14,Moana Pasifika,2024,1,14,7,7,0,0,0,40,0,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,e8320d02-9383-4b85-9df0-6f71d6de0691,Allan Craig,5,Moana Pasifika,2024,3,17,8,9,0,0,0,52,0,0,0,0,0,0,10,0,0,4,1,0,0,0,4,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,04d62231-ec58-46d0-be5d-248ecfb96a7e,Connor Garden-Bachop,11,Highlanders,2024,27,17,9,8,0,0,0,52,1,4,0,2,0,0,2,1,0,5,41,1,1,0,2,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,b4a9491b-21dd-4b78-897f-fb11faa6d078,Cameron Millar,10,Highlanders,2024,0,27,16,11,1,0,0,80,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,a25cf2a6-8e33-4403-a95a-c0576c80e13f,Sam Gilbert,12,Highlanders,2024,0,4,3,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,fa86a88c-b0d1-445a-b75a-2c28eab4bba9,Folau Fakatava,9,Highlanders,2024,3,23,14,9,0,0,0,70,0,0,0,0,0,0,4,1,1,3,15,3,1,0,3,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,9ab08495-0435-4e32-b5d7-04f8d35c1d3e,Ola Tauelangi,5,Moana Pasifika,2024,0,9,3,7,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,080726a4-5ae5-4e21-8993-dd6a082804fb,Danny Toala,13,Moana Pasifika,2024,1,6,2,4,0,0,0,22,0,0,0,0,0,0,0,1,0,2,10,1,0,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,18ddd4bb-707a-484b-b8c4-446ee6139a38,Henry Bell,2,Highlanders,2024,7,23,13,9,0,0,0,69,0,0,0,0,0,0,6,3,0,7,11,0,0,0,7,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,47be696b-0754-43b0-b632-42e7116c8533,Ere Enari,9,Moana Pasifika,2024,5,26,11,16,0,0,0,78,0,0,0,1,0,0,14,1,0,5,13,0,3,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,7fe8aea6-a321-46fb-9096-24af2d1211c0,Will Tucker,5,Highlanders,2024,1,6,4,2,0,0,0,22,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,9d74b52b-263a-4464-85f4-7a095eadefec,Solomone Funaki,8,Moana Pasifika,2024,2,9,3,7,0,0,0,28,0,0,0,0,0,0,7,1,0,3,3,0,0,2,3,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,e783125b-aaab-474b-9e1f-62d3075225ba,Jacob Ratumaitavuki-Kneepkens,15,Highlanders,2024,10,27,16,11,0,0,0,80,2,1,1,1,1,0,2,1,0,7,64,3,1,0,2,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,e4d5d7e1-bf7a-4214-9e00-c28632d7d2fb,Julian Savea,12,Moana Pasifika,2024,2,20,9,12,0,0,0,58,0,0,0,0,0,0,2,1,0,2,10,1,0,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,776f67e3-6a16-4ec1-92ca-9d59b4b92d8d,Tom Savage,4,Moana Pasifika,2024,5,27,11,16,0,0,0,80,0,0,0,0,0,0,11,0,0,4,3,0,1,1,4,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,136fc939-90f2-41b8-a64a-bfae77a2f55a,William Havili,15,Moana Pasifika,2024,8,27,11,16,0,0,0,80,1,1,0,2,0,0,2,1,2,7,31,3,2,1,1,1
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,8b25a41b-ccce-4190-8718-758a0308f287,James Arscott,9,Highlanders,2024,0,4,2,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,5ff93312-9cae-4f81-8c4e-cd219615c9e6,Lotu Inisi,8,Moana Pasifika,2024,15,17,8,9,0,0,0,52,0,1,0,4,0,0,11,0,0,6,26,1,0,1,4,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,463cc6cb-eec9-4cf2-933c-edcd0efaaa8d,Sateki Latu,1,Moana Pasifika,2024,0,8,2,5,0,0,0,24,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,dd720487-72d3-40d3-a21c-b7b99ea95b70,Abraham Pole,1,Moana Pasifika,2024,7,19,8,11,0,0,0,56,1,0,0,1,0,0,4,0,0,3,1,1,0,0,2,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,000a895b-db4b-4840-b5d8-85e3aac9c506,Sean Withy,7,Highlanders,2024,18,27,16,11,0,0,0,80,0,0,0,2,0,0,6,1,1,9,21,6,0,0,8,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,11f7c58d-f7a1-48ef-bed7-e97e7b325a82,Timoci Tavatavanawai,14,Highlanders,2024,9,27,16,11,0,0,0,80,0,0,0,1,2,0,6,0,1,4,29,3,1,0,2,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,f0fed44d-2721-418c-8c51-38117dd7285c,Jack Taylor,2,Highlanders,2024,2,4,3,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,4fe96558-05ea-476d-98d4-c1d971bcab60,Jake Te Hiwi,12,Highlanders,2024,16,23,13,9,0,0,0,69,0,0,0,3,0,0,8,0,1,6,20,4,1,0,4,1
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,58e0d245-ad5c-4490-9fe3-1bfbc2fc013e,Neria Fomai,14,Moana Pasifika,2024,0,13,4,9,0,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,4d4d2e2b-7c3f-4bd5-bbfd-4f7f5911c4f5,Sione Havili Talitui,7,Moana Pasifika,2024,3,27,11,16,0,0,0,80,0,0,0,0,0,0,15,1,0,3,2,0,0,2,2,1
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,8470fbfc-3294-4b65-8ca2-8824ef58f570,Jacob Norris,6,Moana Pasifika,2024,8,27,11,16,0,0,0,80,0,0,0,3,1,0,9,1,0,3,3,2,0,0,3,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,c6f79719-414f-4e12-bad4-b950783de3dd,Sama Malolo,2,Moana Pasifika,2024,1,9,3,7,0,0,0,28,0,0,0,0,0,0,5,1,0,1,0,0,0,1,1,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,9902e3ef-b820-415f-9121-3dd357fb08e4,Billy Harmon,8,Highlanders,2024,23,21,14,7,0,0,0,67,0,0,0,3,0,0,8,1,0,11,29,9,1,0,10,1
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,f7ffe8dd-1688-4307-b039-df8e7c5cf7c5,Jermaine Ainsley,3,Highlanders,2024,5,12,9,3,0,0,0,34,0,0,0,0,0,0,1,0,0,4,9,2,1,1,4,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,549bf9fd-107f-40c9-aa81-2d169106fd20,Henry Taefu,13,Moana Pasifika,2024,7,27,11,16,0,0,0,80,0,0,0,0,0,0,3,0,0,5,10,1,0,0,4,0
6268bfd8-c228-46b7-b339-21d75f6d450c,2024-05-04 Moana Pasifika v Highlanders,fe08f508-6984-407c-9e58-c3ecfa9774cc,Jonathan Taumateine,9,Moana Pasifika,2024,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
63b17e18-4b7f-4b20-824c-c3ce98a0fdc7,2024-04-20 Blues v ACT Brumbies,47543c89-a604-4ca1-ba0a-e48d169a303b,Ricky Riccitelli,2,Blues,2024,13,23,17,6,0,0,0,59,1,0,0,1,0,0,1,1,0,9,14,1,0,0,7,1
63b17e18-4b7f-4b20-824c-c3ce98a0fdc7,2024-04-20 Blues v ACT Brumbies,45986e27-24d1-4abb-bc32-8e3d0b5ba461,Lucas Cashmore,10,Blues,2024,7,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
63b17e18-4b7f-4b20-824c-c3ce98a0fdc7,2024-04-20 Blues v ACT Brumbies,378760d6-2936-46cc-b719-2bef8d5225f6,Nick Frost,4,ACT Brumbies,2024,0,10,4,6,0,0,0,29,0,0,0,0,0,0,4,2,0,1,0,0,0,0,2,0
